sale_post_id,brand_id,model_id,version_id,title,description,price,year,odo,location,status
2058,47.0,290.0,1162.0,Toyota Veloz Cross Top 1.5 CVT - 2023,"Toyota Veloz Cross bản Top 1.5AT 2023

-Odo 6 vạn 9 1 chủ mua mới

-Bảo dưỡng full hãng

-4 lốp zin theo xe 

-Màn hình cảm ứng , camera 360 , phanh tay điện tử..v.v..

-Cam kết xe đẹp không lỗi , bao test hãng hoặc garage theo yêu cầu

-Hỗ trợ bank 70%


- Bảo hành máy móc, hộp số (06 tháng hoặc 10.000km) - (giấy cam kết chất lượng 3-0 - Không Đâm Đụng - Không Ngập Nước - Không Thủy Kích). Nếu chiếc xe không đúng như cam kết, chúng tôi sẽ thu hồi lại xe bằng giá bán ra và chịu mọi chi phí phát sinh.",595000000,2023,69000,"119 Lê Hồng Phong, Dĩ An Bình Dương 
														Website: autosonganh.bonbanh.com",active
2059,6.0,31.0,92.0,BMW X4 xDrive20i M Sport - 2021,"Thị trường chỉ có 1 xe Hàng Hiếm

 BMW X4 xDrive20i MSport

✓ Đăng ký lần đầu 2021

✓ Ngoại thất Đen / Nội thất Kem.

✓ Nhập khẩu nguyên chiếc Mỹ.

✓ Odo 37.000 Km.

 Xe đã được nâng cấp thêm nhiều option nổi bật như:

 Loa B&W công suất lên đến 1500W.

 Hệ thống HUD kính lái.

 Hệ thống màn hình Idrive 7.

 Hệ thống thắng Msport.

 Vô lăng Msport.

 Hệ thống giải trí đời mới NBT.",1639000000,2021,36000,"824 Trường Chinh, phường 15, quận Tân Bình TP HCM 
														Website: otosieuluotchinhanh2.bonbanh.com",active
2060,44.0,253.0,1009.0,Suzuki Ertiga Hybrid 1.5 AT - 2023,"Suzuki Ertiga 2023- đăng ký 2024 xăng điện

chạy 15. 000 km

- * Phụ Kiện Trang bị: Áp suất lốp, bọc ghế da, lót sàn, cốp điện, Đèn Bi gầm

- xe trang bị màn hình chạy hệ điều hành Android kích thước lên tới 10 inch, hệ thống điều hòa tự động , hỗ trợ kết nối Android Auto và Apple CarPlay, nút bấm khởi động, gương gập điện, hốc để cốc có tính năng làm mát, cổng kết nối USB/AUX, cổng sạc 12V.

- Ô Tô Anh Lượng cam kết xe không tai nạn, không tông đụng, không ngập nước

- Ô Tô Anh Lượng chịu trách nhiệm về chất lượng xe cho khách hàng

ÔTô Anh Lượng Chuyên xe Lướt

Địa chỉ : 234-244 Lê duẫn- Tp.BMT - T.Đăk Lăk",495000000,2023,15000,"234-244 Lê Duẩn, TP Buôn Ma Thuột Đăk Lăk 
														Website: otoanhluong.bonbanh.com",active
2061,48.0,304.0,1216.0,VinFast VF8 Plus - 2022,"Khách tìm chỗ nào dựa chắc chắc 1 tý ko lại ngã ngửa!!

VF8 lướt mua đứt pin giá siêu rẻ (Giá chỉ ngang xe thuê pin trên thị trường)

Xe đẹp, cam kết không đâm đụng ngập nước

Hỗ trợ bank 70%

Hàng hot, số lượng có hạn",854000000,2022,0,"68 Xuân Phương, Bắc Từ Liêm Hà Nội 
														Website: thanglongcar.bonbanh.com",active
2062,19.0,78.0,261.0,Honda CRV 2.4 AT - 2015,"Honda CRV 2.4TG

Sản xuất và đăng kí lần đầu 2015

Màu Trắng nội thất đen

Tên cá nhân

Nội thất được trang bị: chìa khóa thông minh , gẩy số thể thao, phím điều khiển tích hợp vô lăng , 8 bóng khí, cruise giới hạn tốc độ , màn hình , camera lùi , ghế da theo xe , cửa sổ trời , ghế chỉnh điện 8 hướng , điều hòa auto , đèn auto , đèn bi senon, la zang phay theo xe, năm lốp Mis mới thay... cùng nhiều tiện ích khác. Cam kết xe đẹp nguyên bản, không đâm đụng, ngập nước. Hỗ trợ thủ tục sang tên

Cam kết về chất lượng xe, không đâm va ngập nước

Pháp lý đầy đủ",515000000,2015,0,"123-125 Phạm Văn Đồng, Quận Bắc Từ Liêm Hà Nội 
														Website: ltluxuryauto.bonbanh.com",active
2063,15.0,66.0,218.0,Ford Tourneo Limousine 2.0 AT - 2019,"FORD TOURNEO LIMOUSINE ( ĐÓNG TỪ BẢN TITANIUM) 


✓ Năm sản xuất: 2019 ngoại thất đen. 

✓ Pháp lý: Cá nhân(CCMB). 

✓ KM : 48.000, xe bảo dưỡng Full lịch sử hãng, chất xe đều đẹp. 

✓ Cam kết chất xe, kiểm tra tại hãng Ford thoải mái.

✓ Trang bị thêm: Gói độ Limousine, ghế điện, trần sàn cao cấp, cửa lùa điện, ghế thương gia, sàn giả gỗ. 


 GIÁ CHÀO BÁN Có thương lượng thiện chí. 

 Xe bán ra cam kết không đâm đụng, không ngập nước , không thuỷ kích. 

 Đảm bảo chất xe luôn trong hiện trạng hoàn hảo nhất để vận hành. 

 Check test hãng tự do trước khi tiến hành thủ tục mua bán. 

 Đảm bảo quyền lợi cho khách hàng, ưu đãi tốt nhất đi đôi với chất lượng. 

 Chính sách bảo hành 6 tháng 10.000 KM cho xe đã qua sử dụng 


 Thu mua - trao đổi xe đã qua sử dụng tất cả các hãng. 

 Mua tận nhà - bán tận nơi không ngại vấn đề thời gian. 

 Giá xe thu mua cạnh trạnh nhất với thị trường, bảo mật thông tin bên bán. 

 Hỗ trợ tất toán nợ ngân hàng - và các thủ tục pháp lý.",735000000,2019,48000,"900 Quốc Lộ 1A. P. Thạnh Xuân, Quận 12 TP HCM",active
2064,25.0,137.0,580.0,LandRover Discovery Sport HSE Luxury - 2015,"HÀNG VỀ TRONG ĐẸP CỰC ĐẸP !!!


#Landrover #Discovery_Sport_HSE #Luxury 2.0 sx2015 model 2016 nhập Anh siêu đẹp, tư nhân chính chủ , odo 7,9v km, options miên man, công nghệ hiện đại , chạy cực phê , 7 chỗ rộng rãi …",969000000,2015,79000,"68 Lê Văn Lương Hà Nội 
														Website: bosscar.bonbanh.com",active
2065,24.0,134.0,562.0,Kia Sorento Signature 2.2 AT AWD - 2021,"- Bán nhanh Kia Sorento 2021 bản cao cấp

- Phiên bản 6 ghế Máy dầu cực kỳ êm ái, tiết kiệm.

- Công nghệ an toàn tối đa hỗ trợ người lái.

- full option, dẫn động 4 bánh toàn thời gian.

- màu đỏ nội thất kem

- xe đẹp, cam kết văn bản, bao check test tùy ý người mua.",898000000,2021,31000,"824 Trường Chinh, phường 15, quận Tân Bình TP HCM 
														Website: otosieuluotchinhanh2.bonbanh.com",active
2066,30.0,176.0,766.0,Mercedes Benz GLC 200 4Matic - 2022,"MERC GLC 200 4MATIC SX22 DK9/22 28K BLACK

Trang bị: Màn hình giải trí 12.3-inch, KEYLESS-GO, đá cốp, âm thanh vòm Burmester®, Camera 360°, đèn trước (Full-LED) đèn viền nội thất .......

- Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc.			

- Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng.			

- Chế độ bảo hành hậu mãi, chăm sóc xe miễn phí sau khi mua xe			


Liên hệ để biết thêm thông tin xe",1599000000,2022,28000,"824 Trường Chinh, phường 15, quận Tân Bình TP HCM 
														Website: otosieuluotchinhanh2.bonbanh.com",active
2067,15.0,57.0,171.0,Ford Everest Titanium Plus 2.0L 4x4 AT - 2022,"FORD EVEREST TITANIUM SX22 DK22 51K46988 

odo 31.000 km SILVER 

- Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc.			

- Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng.			

- Chế độ bảo hành hậu mãi, chăm sóc xe miễn phí sau khi mua xe			


Liên hệ để biết thêm thông tin xe",1299000000,2022,31000,"824 Trường Chinh, phường 15, quận Tân Bình TP HCM 
														Website: otosieuluotchinhanh2.bonbanh.com",active
2068,47.0,292.0,1174.0,Toyota Vios 1.5G - 2018,"Bán toyota Vios G 2018 màu đen, xe 1 chủ từ mới. Tên tư nhân mua chính chủ. Xe cam kết không đâm đụng. Máy số nguyên din. Bản G bản cao cấp nhất của vios, phom mới. Ghế da trần nỉ, vô lăng da nappa. Xe vẫn làm được trả góp. Hỗ trợ thủ tục ra tên.",385000000,2018,0,"Ngã tư Cách Thượng, Nam Sơn, An Dương, Hải Phòng Hải Phòng 
								 Xem gian hàng  ⇨",active
2069,24.0,136.0,571.0,Kia Sportage Signature X-Line 1.6T AWD - 2023,"Siêu Phẩm trong các Siêu phẩm 

Kia Sportage 1.6 Turbo Signature Xline 2023 

Odo 4v km zin full lịch sử bảo dưỡng hãng, lốp cả dàn theo xe dày bịch, trang bị full kịch Option: Ghế điện, nhớ ghế, cửa sổ trời toàn cảnh Panorama, cốp điện, 4 chế độ lái, sưởi vô lăng, sấy - sưởi Ghế, Cần số núm xoay, loa Harman Kardon, Cảnh báo lệch làn, giữ làn ....


Hỗ trợ trả góp 70% giá trị xe

Bao check hãng và gara toàn quốc

Bảo hành động cơ, hộp số 1 năm

Cam kết chất lượng bằng văn bản",955000000,2023,40000,"Hương Canh, Bình Xuyên Vĩnh Phúc 
														Website: salonotokiencuongvinhphuc-cs2.bonbanh.com",active
2070,30.0,169.0,726.0,Mercedes Benz C class C300 AMG - 2021,"C300 AMG sx 2021 đen nt nâu cửa nóc đôi. 

Chạy 5v km bảo dưỡng full hãng. Tên cá nhân 1 chủ từ đầu 


Liên hệ để biết thêm thông tin xe",1290000000,2021,50000,"C27-22 Geleximco Lê Trọng Tấn, Hà Đông, Hà Nội Hà Nội 
														Website: everycar.bonbanh.com",active
2071,30.0,176.0,768.0,Mercedes Benz GLC 300 4Matic - 2020,"Việt Nguyên Auto kính chào quý anh chị

Cửa hàng về Mercedes GLC300-4 matic 



Thông tin xe:

-sản xuất: 2020

-chạy: 8,4 vạn km ( cam kết zin )

Xe đã được thu hồi biển số cầm tay sẵn về chỉ việc ra tên bấm biển trong ngày, xe vẫn đầy đủ 2 chìa khoá theo xe, xe có đầy đủ lịch sử hãng.

Cam kết: 

-máy và hộp số nguyên bản chưa tháo mở

-không đâm va ảnh hưởng đến sắt xi

-km chuẩn không tua

- không thuỷ kích

Nếu sai bên Việt Nguyên Auto xin chịu chi phí check✓

Địa chỉ: 116 Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội.",1630000000,2020,84000,"116 Lê Văn Lương , Thanh Xuân Hà Nội 
														Website: vietnguyenauto.bonbanh.com",active
2072,6.0,25.0,74.0,BMW 5 Series 530i Luxury Line - 2019,"BMW 530i 2019

Đen kem

Nhập khẩu Đức

Odo : 23,456 mile

*** ĐẶC BIỆT GIÁ TỐT NHẤT KHI LIÊN HỆ XEM XE TRỰC TIẾP***

Cam kết xe không đâm đụng ngập nước, odo chuẩn, hộp số zin tất cả bằng văn bản.

** Tặng 01 năm bảo hiểm vật chất **

** Tặng 50% chi phí thuế trước bạ **

** Tặng gói spa cao cấp **

** Tặng gói dán phim cách nhiệt cao cấp **",1579000000,2019,38000,"482 Nguyễn Văn Linh, Tân Phú, Quận 7 TP HCM 
								 Xem gian hàng  ⇨",active
2073,6.0,30.0,85.0,BMW X3 sDrive20i - 2022,"BMW X3 2.0i sx2022 chạy 4,8v km cực mới full hãng


- Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc.

- Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng.

- Chế độ bảo hành hậu mãi, chăm sóc xe miễn phí sau khi mua xe


Liên hệ để biết thêm thông tin xe",1590000000,2022,48000,"Số 368 Nguyễn Văn Huyên Kéo Dài, Cầu Giấy Hà Nội 
								 Xem gian hàng  ⇨",active
2074,6.0,25.0,69.0,BMW 5 Series 520i M Sport - 2021,"VIỆT CƯỜNG AUTO 


 Hàng hiếm còn sót lại chỉ những ae sành sỏi mới yêu em nó BMW 520i Msport 2021 nhập khẩu nguyên chiếc, hàng cực hiếm ace nhanh tay alo em nhé bao check toàn quốc xe lỗi em tặng xe luôn nhé...


- Tên cá nhân.


- Odo 29.000 km zin.


 #ACE quan tâm liên hệ ngay nhé. 


 Giá : 18xy ( thương lượng )


 VIỆT CƯỜNG AUTO - Xe Đẹp Giá Tốt


 Địa chỉ: 422 Lạc Long Quân, Tây Hồ, Hà Nội.",1879000000,2021,29000,"422 Lạc Long Quân, Tây Hồ, Hà Nội Hà Nội 
														Website: vietcuong-auto.bonbanh.com",active
2075,20.0,94.0,332.0,Hyundai i10 Grand 1.2 AT - 2019,"Grand i10-2019 màu trắng, cedan.

Xe siêu mới chạy 3,1v km. Lốp zin theo xe dày bịch, sơ cua chưa hạ.

Đã thu hồi xong biển số ( khách hàng có thể sang tên trong vòng 24h)

VIỆT HƯNG auto. 

✓ Cam kết 3 không: 

-Không đâm đụng ( ảnh hưởng đến kết cấu xe)

- Không ngập nước ( dẫn tới phải bổ máy ) 

- Không bổ máy.

( Khách hàng kiểm tra xe trong vòng 24h sau khi nhận xe, nếu phát hiện các lỗi trên cửa hàng sẽ nhận lại xe và hoàn lại tiền)

✓ Xe cam kết giấy tờ chuẩn chỉnh.

- Hỗ trợ ngân hàng 70% giá trị xe.

Địa chỉ . Ngã tư 1.5 thị trấn đông anh. Hà nội.",330000000,2019,31000,"Ngã tư ô tô 1-5 thị trấn Đông Anh Hà Nội 
														Website: viethungauto.bonbanh.com",active
2076,15.0,55.0,151.0,Ford EcoSport Titanium 1.5 AT - 2021,Cần bán xe xe đẹp xuất sắc mấy nguyên gầm bệ chắc bao tét thoải mái Giá trên có thương lượng,466000000,2021,70000,"77 Vũ Đức Thận - Long Biên Hà Nội 
														Website: autotunglam.bonbanh.com",active
2077,47.0,290.0,1162.0,Toyota Veloz Cross Top 1.5 CVT - 2022,"MUA BÁN TRAO ĐỔI XE Ô TÔ ĐÃ QUA SỬ DỤNG CÓ BẢO HÀNH CHÍNH HÃNG. Nơi khách hàng gửi chọn niềm tin vào chất lượng dịch vụ. Chúng tôi, mới về TOYOTA VELOZ TOP 2022 nhập khẩu Indonesia. Cá nhân 1 chủ mới

Về chất lượng xe được kiểm tra 176 hạng mục có chứng chỉ tại SURE bộ phận dám định chất lượng chính hãng. Cam kết xe không tai nạn, không ngập nước. Động cơ hộp số zin nguyên bản từ nhà sản xuất. 

Có hỗ trợ bank 70% giá trị xe. 

Ưu tiên thu mua đổi các xe cũ lấy xe đời cao, xe mới 100%. 

Cám ơn quý khách hàng đã quan tâm sử dụng dịch vụ!",575000000,2022,25000,"Tổ 10 Pháp Vân, Phường Hoàng Liệt Hà Nội 
								 Xem gian hàng  ⇨",active
2078,33.0,192.0,833.0,Mitsubishi Attrage Premium 1.2 CVT - 2023,"Mitsubishi Attrage 1.2 CVT premium sản xuất 2023 nhập khẩu Thái Lan. Bản CVT và CVT Premium khá tương đồng, trên bản pre này có cảm biến bật tắt đèn chiếu sáng, cảm biến gạt mưa tự động, 

Giá cả phù hợp túi tiền. 

Cam kết không đâm va, không ngập nước, máy móc nguyên bản",439000000,2023,0,"Số 14A, Lê Hồng Phong, Hải An, Hải Phòng. Hải Phòng 
														Website: otoquoctoan.bonbanh.com",active
2079,47.0,293.0,1186.0,Toyota Wigo G 1.2 AT - 2024,"Khách đổi 7 chỗ

Nhượng hãng siêu phẩm Toyota Wigo đăng kí 12.2024

Siêu lướt 700 km

Sơn zin 100%

Cam kết không lỗi , bao check hãng",395000000,2024,700,336 Nguyễn Văn Luông Q6 TP HCM,active
2080,24.0,131.0,531.0,Kia Seltos Luxury 1.4 AT - 2021,"Kia seltos 1.4 luxury 2021, lắp ráp trong nước. Xe trang bị: Đèn định vị, đèn sau led, màn hình 8inch và dàn âm thanh 6 loa, điều hòa tự động,...

Bao check, test xe thoải mái. 

Cam kết không đâm đụng, không ngập nước. 

Bank hỗ trợ tối đa, lãi suất ưu đãi.",579000000,2021,0,"Số 14A, Lê Hồng Phong, Hải An, Hải Phòng. Hải Phòng 
														Website: otoquoctoan.bonbanh.com",active
2081,6.0,22.0,52.0,BMW 2 Series 218i Active Tourer - 2015,"Bán BMW 218i sản xuất cuối 2015 lăn bánh 01.2016 , màu nâu nho đậm , nội thất kem, chạy hơn 30.000km, xe còn nguyên bản 100% . Một đời chủ từ đầu.

Liên hệ : Mr Thành",539000000,2015,0,"629 Phạm Văn Đồng, P. Hiệp Bình Chánh, TP. Thủ Đức TP HCM 
														Website: autotandatthanh.bonbanh.com",active
2082,47.0,276.0,1112.0,Toyota Innova 2.0G - 2019,"Hàng hiếm cực đẹp - 01 đời chủ

*Loại xe : Innova G số tự động màu trắng, sản xuất: 2019, ODO: 87.000km

*Lái thử xe trước khi Chốt

*Thương lượng trực tiếp- Tặng theo nhu cầu khách hàng

*Cam kết chất xe đúng chất lượng

*Hỗ trợ ngân hàng nhanh như chóp

*Tặng thay nhớt lần đầu

*Cứu hộ 24/7

=>Chất xe:không tai nạn,không ngập nước,khung gầm và động cơ nguyên bản.

=>Pháp lý:không tranh chấp, kiện tụng, phạt nguội.

==>>Ưu tiên Khách đổi xe “ Đã qua sử dụng “ lấy xe “ Mới” hoặc xe “ Đã qua sử dụng “ Có nhân viên đến nhà xem xe, báo giá và thanh toán tận nơi.

Cảm ơn Quý khách đã quan tâm và liên hệ .",610000000,2019,87000,"Thanh Trang - 63A Nguyễn Văn Lượng, P10, Gò Vấp TP HCM 
														Website: toyotadongsaigon-usedcars.bonbanh.com",active
2083,30.0,169.0,725.0,Mercedes Benz C class C250 Exclusive - 2015,"Mercedes Benz C250 sx 2015 chạy 8 vạn ko 1 lỗi nhỏ

Xe còn rất mới, nội ngoại thất cực đẹp

Động Cơ 2.0 Máy Xăng

Trang Bị : Màn Hình Giải Trí, ghế Da Nguyên Bản, ghế Chỉnh Điện, Nhớ Ghế , Cửa Sổ Trời,...

Liên hệ xem xe để biết thêm thông tin chi tiết!",580000000,2015,80000,"Quốc lộ 17 - Phố Mới Công Hà - Hà Mãn - Thuận Thành Bắc Ninh 
														Website: otovunggiang.bonbanh.com",active
2084,47.0,276.0,1111.0,Toyota Innova 2.0E - 2020,"Innova 2.0E - Số sàn

-Sản xuất: 2020

-Màu: Đồng

-Bs: 51H-331.xx

-ODO: 99.741km

-Pháp lý: Cá Nhân

--

CAM KẾT CHẤT LƯỢNG:

✓ Xe không ĐÂM ĐỤNG, không NGẬP NƯỚC

✓ Xe kiểm tra 176 điểm của Toyota

✓ Giấy tờ xe pháp lý rõ ràng, minh bạch

✓ Hỗ trợ trả góp qua ngân hàng với lãi suất cực kì ưu đãi

✓ Hồ sơ thủ tục nhanh gọn

LỢI ÍCH CỦA QUÝ KHÁCH HÀNG:

Tặng ngay gói bảo dưỡng 1.000 km

Tặng KT - Thay nhớt lần đầu

Tặng phụ kiện có sẵn trên xe

Chế độ bảo hành Động Cơ và Hộp Số tại Đại lý sau khi lựa chọn sản phẩm

--

Thu cũ - Đổi mới - Lên đời xe mới giá cực SỐC",540000000,2020,99741,"65/1A Lê Thị Riêng, P. Thới An, Quận 12 TP HCM 
														Website: toyotasuredongsaigon-q12.bonbanh.com",active
2085,29.0,161.0,662.0,Mazda 6 2.0 AT - 2014,"- Mazda6 2.0 AT sx:2014 đk 2015 xe 1 chủ 92A mua mới sử dụng,odo:96000km full lịch sử bảo dưỡng hãng

- Cam kết xe k lỗi cấn đung/thuỷ kích,máy số rin 100%

- Bảo hành cửa hàng máy và hộp số 10000km/6tháng

- Nhận đổi xe bù trừ

- Xem xe 390 Nguyễn hữu thọ Đà nẵng",395000000,2014,96000,"Số 390 Nguyễn Hữu Thọ Đà Nẵng 
														Website: autobaophuongduy.bonbanh.com",active
